 7, 1, 6, -0.6745    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.1866    ,  0.2269    ,   0.000    ,   0.000    ,   0.000    ,   1.854    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 8, 1, 6,   0.000    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.2488    ,  0.2151    ,   0.000    ,   0.000    ,   0.000    ,   1.854    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 9, 1, 6,  0.6745    ,  0.6745    , 1,  7,  0,  0,  0,  0,  0.4357    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   1.854    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 1, 1, 7, -0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.1659    ,  0.4373    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 2, 1, 7,   0.000    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.8268E-01,  0.4732    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 3, 1, 7,  0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.6219E-02,  0.5203    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 4, 1, 7, -0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.1987    ,  0.4853    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 5, 1, 7,   0.000    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.9321E-01,  0.4715    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 6, 1, 7,  0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.2429E-02,  0.4848    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 7, 1, 7, -0.6745    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.1866    ,  0.2269    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 8, 1, 7,   0.000    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.2488    ,  0.2151    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 9, 1, 7,  0.6745    ,  0.6745    , 1,  7,  0,  0,  0,  0,  0.4357    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   1.980    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 1, 1, 8, -0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.1659    ,  0.4373    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 2, 1, 8,   0.000    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.8268E-01,  0.4732    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 3, 1, 8,  0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.6219E-02,  0.5203    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 4, 1, 8, -0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.1987    ,  0.4853    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 5, 1, 8,   0.000    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.9321E-01,  0.4715    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 6, 1, 8,  0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.2429E-02,  0.4848    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 7, 1, 8, -0.6745    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.1866    ,  0.2269    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 8, 1, 8,   0.000    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.2488    ,  0.2151    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 9, 1, 8,  0.6745    ,  0.6745    , 1,  7,  0,  0,  0,  0,  0.4357    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   2.107    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 1, 1, 9, -0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.1659    ,  0.4373    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 2, 1, 9,   0.000    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.8268E-01,  0.4732    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 3, 1, 9,  0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.6219E-02,  0.5203    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 4, 1, 9, -0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.1987    ,  0.4853    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 5, 1, 9,   0.000    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.9321E-01,  0.4715    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 6, 1, 9,  0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.2429E-02,  0.4848    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 7, 1, 9, -0.6745    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.1866    ,  0.2269    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 8, 1, 9,   0.000    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.2488    ,  0.2151    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 9, 1, 9,  0.6745    ,  0.6745    , 1,  7,  0,  0,  0,  0,  0.4357    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   2.233    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 1, 1,10, -0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.1659    ,  0.4373    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 2, 1,10,   0.000    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.8268E-01,  0.4732    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 3, 1,10,  0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.6219E-02,  0.5203    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 4, 1,10, -0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.1987    ,  0.4853    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 5, 1,10,   0.000    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.9321E-01,  0.4715    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 6, 1,10,  0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.2429E-02,  0.4848    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 7, 1,10, -0.6745    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.1866    ,  0.2269    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 8, 1,10,   0.000    ,  0.6745    , 2,  7, 11,  0,  0,  0,  0.2488    ,  0.2151    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 9, 1,10,  0.6745    ,  0.6745    , 1,  7,  0,  0,  0,  0,  0.4357    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   2.360    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 1, 1,11, -0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.1659    ,  0.4373    ,   0.000    ,   0.000    ,   0.000    ,   2.486    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 2, 1,11,   0.000    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.8268E-01,  0.4732    ,   0.000    ,   0.000    ,   0.000    ,   2.486    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 3, 1,11,  0.6745    , -0.6745    , 2,  3,  7,  0,  0,  0,  0.6219E-02,  0.5203    ,   0.000    ,   0.000    ,   0.000    ,   2.486    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 4, 1,11, -0.6745    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.1987    ,  0.4853    ,   0.000    ,   0.000    ,   0.000    ,   2.486    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
 5, 1,11,   0.000    ,   0.000    , 2,  3,  7,  0,  0,  0,  0.9321E-01,  0.4715    ,   0.000    ,   0.000    ,   0.000    ,   2.486    ,   4.397    ,   1.054    ,   6.000    ,   7.104    ,   1.544    ,   1.411    ,   1.779    ,   2.344    ,  0.8859    ,   1.341    ,   1.911    ,  0.8917    ,   5.371    ,   1.369    ,   1.097    ,   2.173    ,   1.440    ,   1.800    ,   3.226    ,   2.064    ,   1.487    ,  0.9850    ,   2.146    ,   1.770    ,   4.511    ,   9.750    
